index,address,token0_address,token0_name,token0_symbol,token0_decimals,reserve0,token1_address,token1_name,token1_symbol,token1_decimals,reserve1
95,0x6ceDA4eC55234b76F751DAb43d7Fd00a58C54D3A,0x111111111117dC0aa78b770fA6A738034120C302,1INCH Token,1INCH,18,52846953756338278952,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,17398013769065417
96,0xcc6C77472bc18b4A74386415ddef769044E3cdcb,0x4f6103BAd230295baCF30f914FDa7D4273B7F585,Ki,XKI,6,1044226797,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,17808390221364669
97,0xD979F2a1E69E08e9e759c33F57f814C9Cd2A79e7,0x3301Ee63Fb29F863f2333Bd4466acb46CD8323E6,Akita Inu,AKITA,18,1736576970031747806102784900,0xA2b4C0Af19cC16a6CfAcCe81F192B024d625817D,Kishu Inu,KISHU,9.0,847633548495812115170
98,0x6543FA3F78Bcd5F3C6764e2fC2C07fC071765406,0x750D99C08E4c350210EECE68df6a0DE4477f8D5c,ShibaSwap LP Token,SSLP,18,20725445497094669966,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,SHIBA INU,SHIB,18.0,6647955142397849281688
99,0x1f124186f1226EE6Ac14528A0668ad66578bf7f7,0x2b591e99afE9f32eAA6214f7B7629768c40Eeb39,HEX,HEX,8,420966551221,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,SHIBA INU,SHIB,18.0,10650248837174851615666917
100,0x0752c43364008dcaD014e0c97B06d7ba20952dd2,0x6c6EE5e31d828De241282B9606C8e98Ea48526E2,HoloToken,HOT,18,14870846362033782418006,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,17852879702080008
101,0xF9E6F53BE9D5234AC295cCcDE0317Ee4F4854050,0x5C84bc60a796534bfeC3439Af0E6dB616A966335,Bone,Bone,18,616859205705630774169222,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,2293953838982130
102,0xF874ef58DB03BB4D3c954851D4a942BC613F194A,0x672D7b3333d0F069a28b73A268bC6eAeC65F2E1a,Kelpie Inu,KELPIE,9,11522425811357125830,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,321989454669508
103,0x70fd424300Cb839ae1c9e24FB568A4dF435ec7C7,0x106552C11272420aAd5d7e94f8AcAb9095A6c952,Keanu Inu,KEANU,9,1790243108528062264168,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,SHIBA INU,SHIB,18.0,1332536291302949550678585
104,0xAf7Ca633444d106156Bb1416A02CDbE2427ad420,0x70e36f6BF80a52b3B46b3aF8e106CC0ed743E8e4,Compound Collateral,cCOMP,8,3914438199,0x9813037ee2218799597d83D4a5B6F3b6778218d9,BONE SHIBASWAP,BONE,18.0,19887284644401637290
105,0x845e34Ad6c0B283A9f85D0547dFB0c94F6bd449F,0x04969cD041C0cafB6AC462Bd65B536A5bDB3A670,Wrapped OMI Token,wOMI,18,4745324448663115932,0x27C70Cd1946795B66be9d954418546998b546634,DOGE KILLER,LEASH,18.0,6707535251846
106,0x1553c52784fE613b6018B9Cc84C08a86D05594E9,0xA2b4C0Af19cC16a6CfAcCe81F192B024d625817D,Kishu Inu,KISHU,9,1273844594566762815,0xc73C167E7a4Ba109e4052f70D5466D0C312A344D,Sanshu Inu,SANSHU,9.0,5595701618828793374
107,0x9EeAB22556fc9e232c1fc2D0c10452454D5f32cd,0x668C50B1c7f46EFFBE3f242687071d7908AAB00A,CoShi Inu,CoShi,9,93546944653027363,0xC40AF1E4fEcFA05Ce6BAb79DcD8B373d2E436c4E,Hokkaidu Inu,HOKK,9.0,1119644381043833453
108,0xD94E796CF6d4B3A0Ad3A3dBDFB9E30036eC1Cb4A,0xc00e94Cb662C3520282E6f5717214004A7f26888,Compound,COMP,18,3793488594562972534,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,126677030962567244
109,0x6aCC2e027fe0B98Ae6695B5E52F4d3ea283eC65C,0x111111111117dC0aa78b770fA6A738034120C302,1INCH Token,1INCH,18,10290474768928,0x9813037ee2218799597d83D4a5B6F3b6778218d9,BONE SHIBASWAP,BONE,18.0,1229
110,0xfABa1c07D50FE4BAF3bf725d9FC004C4ECb0EcfA,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,Matic Token,MATIC,18,61888941,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,Aave Token,AAVE,18.0,9705389532280734
111,0x02D4e3605293B3e147c9ef6Cb6532Ac8F2808a69,0x6B175474E89094C44Da98b954EedeAC495271d0F,Dai Stablecoin,DAI,18,21778625596960067040,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,USDT,6.0,21878347
112,0xa808ee750c59566b32FeFa225b28D12bF5b1Ca53,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,Uniswap,UNI,18,238452805422598997641,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,SHIBA INU,SHIB,18.0,131616742500749189000567625
113,0x761b3B2797c3dF6CF9f402c199BEE427f682e4a2,0x537edD52ebcb9F48ff2f8a28c51FCdB9D6a6E0D4,SDOG,SDOG,18,204881321399698963,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,67344615
114,0x81FA0859006C846449A3B0c6088e28f5e88213a9,0x559Efe1d7A54fb1C7f25a036952F8498CdF02EDB,DOGG Token,DOGG,18,95358943649855639530602,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,10712825629668
115,0xfdebd139D1AA9A764C5925E21F94d9e244fe9f2f,0x2de72aDa48BDF7Bac276256D3F016fE058490C34,FLOKI,FLOKI,9,448815981507,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,SHIBA INU,SHIB,18.0,482537049321641749664
116,0x65662fEf34abe109E1B18447d6ecfdc6BC420666,0x2370f9d504c7a6E775bf6E14B3F12846b594cD53,JPY Coin,JPYC,18,12904169888649850104,0x9813037ee2218799597d83D4a5B6F3b6778218d9,BONE SHIBASWAP,BONE,18.0,53118831244627156
117,0xEF94540dDe2D0620578d2472eA271D7d0bC31f90,0x514cdb9cd8A2fb2BdCf7A3b8DDd098CaF466E548,Red Panda,REDPANDA,9,143986475429032000872214,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,4608385442609851
118,0xBAa78f27117e94AeB9ae1458304474b40591BE63,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18,19687829654534633,0xCF6dAAB95c476106ECa715D48DE4b13287ffDEAa,ShibaSwap LP Token,SSLP,18.0,85200542647111328691
119,0xFF34D71aC13C18Cd5C907f77FA13A21B145c7B4c,0xc00e94Cb662C3520282E6f5717214004A7f26888,Compound,COMP,18,40435140430060,0xE41d2489571d322189246DaFA5ebDe1F4699F498,0x Protocol Token,ZRX,18.0,23013603999608171
120,0x6C4CbD6b8bfEC3796DA2ba2E53Bea37146a50712,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18,12225526096224151,0xDC349913d53b446485E98b76800b6254f43Df695,Bezoge Earth,BEZOGE,9.0,36623738088599604166
121,0x5cb2eb7244c4CD31732A4Dead2e55860d1a3F4C6,0x967da4048cD07aB37855c090aAF366e4ce1b9F48,Ocean Token,OCEAN,18,3136533627968130020,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,640171806389947
122,0xA2f5F7F7d8b3dEbFB3649f5Dc53c86B13cB3F6C9,0x239Dc02A28a0774738463E06245544a72745d5c5,Hanzo Inu,HNZO,9,1174033677650178268,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,9932766685191578
123,0x928A639D6e5137602765F8F14Fc094A9F692c1eD,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18,687723038968883,0xEd40834A13129509A89be39a9bE9C0E96A0DDd71,Warp Token,WARP,18.0,73451758609341514
124,0xBcAb7b51AF9cf68365728A9C91D9465b1621AA05,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,Wrapped BTC,WBTC,8,147963,0x27C70Cd1946795B66be9d954418546998b546634,DOGE KILLER,LEASH,18.0,84939580790140629
125,0x605e49c8a784D952636F38CA6467111D20e7f4A0,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,Matic Token,MATIC,18,115477826481703665134,0xF629cBd94d3791C9250152BD8dfBDF380E2a3B9c,Enjin Coin,ENJ,18.0,250114425621354612367
126,0x8F6eb684563f2ab314A8b2235d6f534B7FF2c44B,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,Matic Token,MATIC,18,176611318830353341289,0x9813037ee2218799597d83D4a5B6F3b6778218d9,BONE SHIBASWAP,BONE,18.0,130184467342567144045
127,0xA02B030cd56E5b319F3b70991f2ef08E4e3188e9,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,SHIBA INU,SHIB,18,180083779923843567699913,0xd5281BB2d1eE94866B03A0fcCDd4e900c8Cb5091,HuskyToken,HUSKY,9.0,7351128341977342537
128,0x56b10a2E7810CefdF8e61a6e6Da41cE148921732,0x1b980e05943dE3dB3a459C72325338d327B6F5a9,Bitgear,GEAR,18,3182821100852037528,0xA0b73E1Ff0B80914AB6fe0444E65848C4C34450b,CRO,CRO,8.0,29501687
129,0xA5F15dEB188b972A7df6E525AD1764bC425Fb84f,0x429881672B9AE42b8EbA0E26cD9C73711b891Ca5,PickleToken,PICKLE,18,951943171227643,0xde4EE8057785A7e8e800Db58F9784845A5C2Cbd6,Dexe,DEXE,18.0,839612521293079
130,0xAaf69874805b9472751bA53a10Faa6874565e404,0x2b591e99afE9f32eAA6214f7B7629768c40Eeb39,HEX,HEX,8,4124,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,840540578
131,0xd6dC31B4367c8eB115237FE3da169BECDa2FA890,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,SHIBA INU,SHIB,18,136114974104505558928211,0xa8707C3051d5730130DA60db969cBD7C1343b5F2,My Pocket Token 11,MPT11,18.0,8559027493466377535686
132,0x585052ddA471558052325a18a843B1a72BaCf0a1,0x374CB8C27130E2c9E04F44303f3c8351B9De61C1,BaoToken,BAO,18,4063861942427716,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,1
133,0x26A2f9542803A72088e33eDb585f5c0eD2633Ce6,0x63b4f3e3fa4e438698CE330e365E831F7cCD1eF4,CyberFi Token,CFi,18,22361,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,45
134,0x7e3Fa66f41707875Fa528FE82f46A40C3C113d3D,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18,1417712900278436,0xda23d301761E4e2bF474951f978f6DFB6F3C9F14,Tsuki Inu,TKINU,9.0,1234049757319216030
135,0xa7E29f6C35FC77f2cC5A5d32Aa2a532822AE2f6A,0xa47c8bf37f92aBed4A126BDA807A7b7498661acD,Wrapped UST Token,UST,18,328487956143768312,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,1
136,0x652B6ba0aF21051cBBE4816195a378AA090aEE20,0x1341A2257fa7b770420Ef70616f888056f90926c,Zoo Token,ZOOT,9,1650943074119203215421,0xA2b4C0Af19cC16a6CfAcCe81F192B024d625817D,Kishu Inu,KISHU,9.0,44216651882107485983
137,0xb1e96895001281E768DA8Ef26232E9056F85D53D,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18,111399874368149743,0xCd7492db29E2ab436e819b249452EE1bbDf52214,SafeMoon Inu,SMI,8.0,9834591805205849
138,0x81825970226240C03bee73deA1911bFee104C903,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,Aave Token,AAVE,18,328053460473489901,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,16758365941418244
139,0x61ADEc8a97caF6DeF1684643af91Fc2d50cf3e01,0x6dE1f2dDF595139fc196fF98C14DfDB4D6b3fab0,ShibaSwap LP Token,SSLP,18,1212314707144948388,0x9813037ee2218799597d83D4a5B6F3b6778218d9,BONE SHIBASWAP,BONE,18.0,35000000000000000000
140,0xb767d1C02A1C554bc0941efa5F8b5742AFdcd662,0x8CB924583681cbFE487A62140a994A49F833c244,Swapp Token,SWAPP,18,3655924145736,0xdacD69347dE42baBfAEcD09dC88958378780FB62,AtariToken,ATRI,0.0,1
141,0xA2AF6aFD34bAFAeF247E405691B02fEc6Ef108A4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18,15432086140700658,0xddAdDD4F73ABC3a6552dE43aBA325f506232fA8A,Memefund,MFUND,9.0,96061095726362
142,0x371C0DF18c863147b9642507F27256811E114283,0x0391D2021f89DC339F60Fff84546EA23E337750f,BarnBridge Governance Token,BOND,18,99999000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,180987000000000
143,0x6df1D8AEbCe2406469cb64B30e262bee8650aB85,0x6B3595068778DD592e39A122f4f5a5cF09C90fE2,SushiToken,SUSHI,18,348410330,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,USDT,6.0,1
144,0x6Bb6428aAd718f4b4E07CB1DaB3b19F55045D22d,0x6B175474E89094C44Da98b954EedeAC495271d0F,Dai Stablecoin,DAI,18,93657851592219185367,0x6B3595068778DD592e39A122f4f5a5cF09C90fE2,SushiToken,SUSHI,18.0,63707664234096123937
145,0x4610bA8d5D10FBa8C048A2051a0883CE04eaBAcE,0x6B175474E89094C44Da98b954EedeAC495271d0F,Dai Stablecoin,DAI,18,2053854628349602267395,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,USDC,6.0,2059644588
146,0xa13318Ca1eBebcBbC57DbBa99d23D49b58B64297,0x50D1c9771902476076eCFc8B2A83Ad6b9355a4c9,FTT,FTX Token,18,120249673228406,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,SHIBA INU,SHIB,18.0,1590686494836525528511
147,0x08c26aae488Bd7AdB93BE7A914cc7F7d4b1E3984,0x4A6Be56a211a4c4E0dd4474D524138933c17f3e3,Baby Shiba,BHIBA,9,38015214488557234,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,1762885313124291
148,0xf985d7bC5A51536Fb48ffe38a33956fFDD9eb9C7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18,1555234543886500,0xdA1E53E088023Fe4D1DC5a418581748f52CBd1b8,Aidi Inu,AIDI,9.0,448017067383861132036
149,0xB55BFF68b21622946162Ba37AD2cB459BB4c4919,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18,681752300021228,0xC626d951Eff8E421448074bd2aD7805C6D585793,Tiger King,TKING,18.0,15192686111102401674302556
150,0xC86C2905791F5e3b6C16732faa3B311EEdda92c7,0xABe580E7ee158dA464b51ee1a83Ac0289622e6be,Offshift,XFT,18,46518,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,22
151,0x5E143D68266823AB8BDF61f180A7A01e1950DF7c,0x408e41876cCCDC0F92210600ef50372656052a38,Republic Token,REN,18,880712525320633117402,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,41491923590278007
152,0xB48A768f57d94661d5D7c5F53D07F8acE4824d5E,0x0D8775F648430679A709E98d2b0Cb6250d2887EF,Basic Attention Token,BAT,18,1006,0xE41d2489571d322189246DaFA5ebDe1F4699F498,0x Protocol Token,ZRX,18.0,995
153,0xD52470bf038c90F2607c44ceb12F42a56A06cE28,0x0F5D2fB29fb7d3CFeE444a200298f468908cC942,Decentraland MANA,MANA,18,50204819115436793531,0x9813037ee2218799597d83D4a5B6F3b6778218d9,BONE SHIBASWAP,BONE,18.0,26252207202706215806
154,0x59f5Cd74a5663373F77229306B33eEfe050C1c89,0x2D55344Bc1f72E0CCBEe2d8D2EAb503deDFf67C8,PHI,PHI,18,467749091,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,1
155,0x70C17564077caDC358D254480da3B01A3Fff73fc,0x514cdb9cd8A2fb2BdCf7A3b8DDd098CaF466E548,Red Panda,REDPANDA,9,275262702900900078347905,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,SHIBA INU,SHIB,18.0,855145594269616661567978
156,0x5E23f0fcA575dFfC0f48264C780AF2ba86b18D05,0x9813037ee2218799597d83D4a5B6F3b6778218d9,BONE SHIBASWAP,BONE,18,30494053150069744,0x9F8eef61b1Ad834B44C089DBF33eb854746a6bf9,SpaceDawgs,DAWGS,9.0,1174210614127678
157,0xb8e2A981F878E6bE597e4a0c187E2757b1322760,0x64B986211c0CC675143F895C437b79c3cadf364A,GRAPEFRUIT,GRPFT,8,15520359262370253323,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,229062875467201873
158,0x7b4e21503781a5D2ec2e631E7305aF5245238e10,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18,22799170548069441,0xC4A86561cb0b7EA1214904f26E6D50FD357C7986,Charg Coin,CHG,18.0,231272987807511273460
159,0x0BE4525c586139EC6fE4BF3be3F7E2fAbff9f6f7,0x5C84bc60a796534bfeC3439Af0E6dB616A966335,Bone,Bone,18,601718284501031881193940,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,SHIBA INU,SHIB,18.0,299728207231324271276312
160,0xc7d0A73888a3D5838FEdDf1CbbD445511078fF4A,0x4946Fcea7C692606e8908002e55A582af44AC121,FOAM Token,FOAM,18,8021490785954121271,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,SHIBA INU,SHIB,18.0,39885364657858706434268
161,0x3cC2CfE30Ccf624E8D1bdb34823e563ae9b1ecC9,0x42476F744292107e34519F9c357927074Ea3F75D,Loom Token,LOOM,18,1471446756119563033,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,SHIBA INU,SHIB,18.0,2148204177200834003962
162,0x45f5D3205e3ED33A60b2F332c746EA1F31e4b4FD,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,SHIBA INU,SHIB,18,1036356906816572867396835,0xC4A86561cb0b7EA1214904f26E6D50FD357C7986,Charg Coin,CHG,18.0,40169712911756535455
163,0x99FeDa713FD17d34FBD5A3041059b4d832647577,0x7D29A64504629172a429e64183D6673b9dAcbFCe,VectorspaceAI,VXV,18,721110256,0xdAC17F958D2ee523a2206206994597C13D831ec7,Tether USD,USDT,6.0,1
164,0x07d2366c9978B21DD9D0dd25df5Eaf6F220A86B5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18,1,0xD2dDa223b2617cB616c1580db421e4cFAe6a8a85,Bondly Token,BONDLY,18.0,646057451741626415
165,0xB765b85CdB99014D43fE176eb1f41951925F7D30,0x16de59092dAE5CcF4A1E6439D611fd0653f0Bd01,iearn DAI,yDAI,18,135500792143405,0x9813037ee2218799597d83D4a5B6F3b6778218d9,BONE SHIBASWAP,BONE,18.0,1
166,0xB542678416973B6aF3D4455976302bcD6657efAA,0x7D29A64504629172a429e64183D6673b9dAcbFCe,VectorspaceAI,VXV,18,4262000888066351,0x9813037ee2218799597d83D4a5B6F3b6778218d9,BONE SHIBASWAP,BONE,18.0,1
167,0xE41772B537c5dAdDCE21d2ca9B6423a7d9963eA4,0x9992eC3cF6A55b00978cdDF2b27BC6882d88D1eC,Polymath,POLY,18,345623242826558664166,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,39186554063627039
168,0xD6809F92893BA5A50734f6a8Ae9865CB4d76498E,0x9813037ee2218799597d83D4a5B6F3b6778218d9,BONE SHIBASWAP,BONE,18,1,0xfF20817765cB7f73d4bde2e66e067E58D11095C2,Amp,AMP,18.0,5515940
169,0xA31C6B0c55f89AD50CAF90635c4314E0abeE1908,0x8290333ceF9e6D528dD5618Fb97a76f268f3EDD4,Ankr Network,ANKR,18,881,0xfF20817765cB7f73d4bde2e66e067E58D11095C2,Amp,AMP,18.0,1136
170,0xa1Dbba696C05F2F7CC97c9ACDb9DF7A49164643F,0x4c7c1469EfC736b07Dd572f143DAE8EDDB97bB42,WWF,WWF,18,472557738547185991864426845644506,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,1659999934763030774
171,0x433409Cd5c4B18375fE3Fa6D74dD1CBD71725418,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,Matic Token,MATIC,18,278,0xfF20817765cB7f73d4bde2e66e067E58D11095C2,Amp,AMP,18.0,3615
172,0x08D00A9709785b303902c9a79bF9298997792B4D,0x27C70Cd1946795B66be9d954418546998b546634,DOGE KILLER,LEASH,18,4845603203,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USD Coin,USDC,6.0,16939
173,0x6b45fe085e8B1be346C3ad8f6e2463ed8574b8ff,0x9813037ee2218799597d83D4a5B6F3b6778218d9,BONE SHIBASWAP,BONE,18,559149603056467941951,0xa57D319B3Cf3aD0E4d19770f71E63CF847263A0b,xLeash Staked Leash,xLEASH,18.0,2622154948006329599
174,0xaa3fc032E4CA501d26Cf8E32e536a8354498AA88,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18,1766140765927365,0xC40AF1E4fEcFA05Ce6BAb79DcD8B373d2E436c4E,Hokkaidu Inu,HOKK,9.0,5978559754703897369123
175,0xBadBaC9aD026e4c3A1B25241d9AF5F93C6A93c20,0x8762db106B2c2A0bccB3A80d1Ed41273552616E8,Reserve Rights,RSR,18,11724516716069001011077,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,SHIBA INU,SHIB,18.0,11742035548354229860086617
176,0x8399452e7268e2257b72ec409695EB58b2F05d91,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,Wrapped BTC,WBTC,8,13078,0xC4A86561cb0b7EA1214904f26E6D50FD357C7986,Charg Coin,CHG,18.0,8354014333411230224
177,0x92d2563F8eE3AfCE46058a18330963f7690f22D5,0x761D38e5ddf6ccf6Cf7c55759d5210750B5D60F3,Dogelon,ELON,18,9335307617479338486304384458,0x9813037ee2218799597d83D4a5B6F3b6778218d9,BONE SHIBASWAP,BONE,18.0,2477332074679743276360
178,0xA8cc2b1c2DF689e334eF486aaC2708D953985daA,0x77a2Bf0bDa9775Fb3524a6720dD3b16bd455e2C2,SafeBreastInu,$BREAST,9,1975023917485291,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,486372464019
179,0x3EE8F9C738852ebF42286Da86E475ccBF2AA2e40,0xa9fBB83a2689F4fF86339a4b96874d718673b627,FireAnts,ANTS,18,1083393980101398810994816292,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,13754510613791035
180,0x8aaecC07A67E9fA00977F75623F9A9cf3a0273Cb,0x9BE89D2a4cd102D8Fecc6BF9dA793be995C22541,Binance Wrapped BTC,BBTC,8,1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,629581135
181,0x559Fe81784cC80aCDd3e1ae5B2A8D5b7a8120f76,0x515f3F502D44558710da94aefDB99360F29f4c84,BoonToken,Boon,9,7318151934416669101794,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,933391594282274900
182,0x8E625133a16c4fb7c6cFDDc2c8D97eA51358Cf6f,0x389999216860AB8E0175387A0c90E5c52522C945,FEGtoken,FEG,9,120253616977030753695,0x9813037ee2218799597d83D4a5B6F3b6778218d9,BONE SHIBASWAP,BONE,18.0,61499540956680997418
183,0xD0dCB7a4F8cFCDb29364d621Ca5D997b7EDDbc46,0x8B3192f5eEBD8579568A2Ed41E6FEB402f93f73F,Saitama Inu,SAITAMA,9,361256938183790741317226,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,5188595409600871804
184,0x89d5f41055A5eB0467EA3C736348BaCA6599f4C2,0x6B4c7A5e3f0B99FCD83e9c089BDDD6c7FCe5c611,Million,MM,18,4374621485362225603532,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,SHIBA INU,SHIB,18.0,793609787471239458874266733
185,0x2D1A0D64f840588D4d1250B6f43Cabd95Bc073C8,0xb6EE9668771a79be7967ee29a63D4184F8097143,CargoX Token,CXO,18,130553081550,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,19061747
186,0x2e4405Dc1317e7D1cBFDB0b2073D3662b5da13dB,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,Wrapped BTC,WBTC,8,1449334,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,SHIBA INU,SHIB,18.0,27879362281428528052219642
187,0xD9EAB23afEcfD260E9efE9BE4158aE6D5F1976b2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18,56367254356792,0xEF5B32486ed432B804a51D129f4D2fbdf18057eC,Pirate Inu,PINU,9.0,96412581380591186
188,0x7699F904C812C58F2044616b835996B97665351E,0x6B4c7A5e3f0B99FCD83e9c089BDDD6c7FCe5c611,Million,MM,18,57795000303498324,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,92936323903060
189,0xD12af6b61A70504001A45D1a224b27C816158CB4,0x9813037ee2218799597d83D4a5B6F3b6778218d9,BONE SHIBASWAP,BONE,18,9,0xc3761EB917CD790B30dAD99f6Cc5b4Ff93C4F9eA,ERC20,ERC20,18.0,112838
190,0xD6edeBBC96dE9Ad8d89dBa77e7e52A89485Ca24e,0x4E58C6D34D1E055E8d3943Ffb1fEd662D0aa9c10,BotzCoin,BOTZ,18,9595710538340021741848876435,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,Wrapped Ether,WETH,18.0,648562264391
191,0x4f5CDae05c1c2a94689A61C06474BBA2eEAE3373,0x065cC8636A00C007276ED9CB874CD59b89e6609b,Billion,BLL,18,23512200804571810808781,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,SHIBA INU,SHIB,18.0,3612100696348295081150189
192,0xFaED08069D4782F969a980565BE06F7160d8699B,0x6c6EE5e31d828De241282B9606C8e98Ea48526E2,HoloToken,HOT,18,4254467645645608231329,0x9813037ee2218799597d83D4a5B6F3b6778218d9,BONE SHIBASWAP,BONE,18.0,4763424073936672082
